,Temperature,Humidity,Light,CO2,HumidityRatio 
7674,20.29,32.9,0.0,464.5,0.004846247
7675,20.29,32.96666667,0.0,466.33333330000005,0.004856144000000001
7676,20.29,32.95,0.0,465.0,0.0048536690000000006
7677,20.29,32.9,0.0,466.0,0.004846247
7678,20.29,32.93333333,0.0,460.0,0.004851195
7679,20.29,33.0,0.0,457.0,0.004861092
7680,20.29,32.9,0.0,463.0,0.004846247
7681,20.29,32.9,0.0,461.0,0.004846247
7682,20.29,32.9,0.0,462.0,0.004846247
7683,20.29,32.9,0.0,462.0,0.004846247
7684,20.29,32.9,0.0,457.33333330000005,0.004846247
7685,20.29,32.9,0.0,456.0,0.004846247
7686,20.29,32.95,0.0,461.5,0.0048536690000000006
7687,20.29,33.0,0.0,461.5,0.004861092
7688,20.29,32.9,0.0,461.0,0.004846247
7689,20.29,32.9,0.0,460.0,0.004846247
7690,20.29,32.9,0.0,459.0,0.004846247
7691,20.29,32.9,0.0,463.0,0.004846247
7692,20.29,32.9,0.0,462.0,0.004846247
7693,20.29,32.9,0.0,464.0,0.004846247
7694,20.29,32.9,0.0,461.0,0.004846247
7695,20.245,32.845,0.0,461.5,0.004824538
7696,20.29,32.9,0.0,460.0,0.004846247
7697,20.29,32.96666667,0.0,460.0,0.004856144000000001
7698,20.29,32.93333333,0.0,459.0,0.004851195
7699,20.245,32.895,0.0,456.5,0.00483194
7700,20.245,32.845,0.0,452.0,0.004824538
7701,20.29,32.9,0.0,456.5,0.004846247
7702,20.29,32.9,0.0,458.5,0.004846247
7703,20.29,32.9,0.0,460.5,0.004846247
7704,20.29,32.9,0.0,459.5,0.004846247
7705,20.29,32.9,0.0,461.33333330000005,0.004846247
7706,20.29,32.9,0.0,460.0,0.004846247
7707,20.29,32.9,0.0,457.0,0.004846247
7708,20.29,32.9,0.0,462.0,0.004846247
7709,20.29,32.9,0.0,460.0,0.004846247
7710,20.29,32.9,0.0,463.0,0.004846247
7711,20.245,32.845,0.0,461.0,0.004824538
7712,20.245,32.845,0.0,459.0,0.004824538
7713,20.29,32.9,0.0,459.0,0.004846247
7714,20.29,32.9,0.0,463.0,0.004846247
7715,20.29,32.9,0.0,460.0,0.004846247
7716,20.29,32.9,0.0,458.5,0.004846247
7717,20.29,32.9,0.0,458.0,0.004846247
7718,20.29,32.9,0.0,459.5,0.004846247
7719,20.29,32.9,0.0,459.5,0.004846247
7720,20.29,32.9,0.0,457.5,0.004846247
7721,20.245,32.845,0.0,455.0,0.004824538
7722,20.29,32.9,0.0,460.0,0.004846247
7723,20.245,32.845,0.0,455.5,0.004824538
7724,20.29,32.9,0.0,457.0,0.004846247
7725,20.29,32.9,0.0,455.0,0.004846247
7726,20.245,32.845,0.0,452.5,0.004824538
7727,20.26,32.86333333,0.0,455.33333330000005,0.0048317659999999995
7728,20.245,32.845,0.0,458.5,0.004824538
7729,20.29,32.9,0.0,460.0,0.004846247
7730,20.29,32.9,0.0,458.0,0.004846247
7731,20.29,32.9,0.0,455.5,0.004846247
7732,20.29,32.9,0.0,453.33333330000005,0.004846247
7733,20.29,32.9,0.0,454.0,0.004846247
7734,20.29,32.9,0.0,457.0,0.004846247
7735,20.29,32.9,0.0,454.33333330000005,0.004846247
7736,20.245,32.845,0.0,451.0,0.004824538
7737,20.2,32.79,0.0,451.0,0.004802909
7738,20.29,32.9,0.0,449.0,0.004846247
7739,20.29,32.9,0.0,454.0,0.004846247
7740,20.29,32.9,0.0,454.5,0.004846247
7741,20.245,32.845,0.0,453.0,0.004824538
7742,20.245,32.845,0.0,451.5,0.004824538
7743,20.2,32.79,0.0,455.0,0.004802909
7744,20.29,32.9,0.0,453.0,0.004846247
7745,20.29,32.9,0.0,457.0,0.004846247
7746,20.29,32.9,0.0,453.5,0.004846247
7747,20.23,32.82666667,0.0,455.66666669999995,0.00481732
7748,20.29,32.9,0.0,454.0,0.004846247
7749,20.29,32.9,0.0,452.0,0.004846247
7750,20.2,32.79,0.0,454.0,0.004802909
7751,20.29,32.9,0.0,452.0,0.004846247
7752,20.29,32.9,0.0,460.0,0.004846247
7753,20.29,32.9,0.0,456.5,0.004846247
7754,20.29,32.9,0.0,451.0,0.004846247
7755,20.245,32.845,0.0,453.0,0.004824538
7756,20.29,32.9,0.0,456.0,0.004846247
7757,20.245,32.895,0.0,454.5,0.00483194
7758,20.29,32.9,0.0,455.5,0.004846247
7759,20.29,32.95,0.0,454.0,0.0048536690000000006
7760,20.23,32.82666667,0.0,455.0,0.00481732
7761,20.29,32.9,0.0,453.0,0.004846247
7762,20.29,32.9,0.0,452.0,0.004846247
7763,20.29,32.9,0.0,455.0,0.004846247
7764,20.29,32.95,0.0,450.0,0.0048536690000000006
7765,20.29,32.9,0.0,450.5,0.004846247
7766,20.29,32.9,0.0,452.5,0.004846247
7767,20.26,32.86333333,0.0,453.33333330000005,0.0048317659999999995
7768,20.2,32.9,0.0,454.5,0.004819147
7769,20.2,32.9,0.0,453.0,0.004819147
7770,20.2,32.9,0.0,450.66666669999995,0.004819147
7771,20.245,32.9,0.0,455.0,0.00483268
7772,20.2,32.9,0.0,457.5,0.004819147
7773,20.2,32.9,0.0,458.0,0.004819147
7774,20.2,32.79,0.0,452.0,0.004802909
7775,20.26,32.86333333,0.0,448.33333330000005,0.0048317659999999995
7776,20.29,32.9,0.0,448.0,0.004846247
7777,20.29,32.9,0.0,453.0,0.004846247
7778,20.2,32.79,0.0,447.0,0.004802909
7779,20.2225,32.8725,0.0,449.0,0.0048218440000000005
7780,20.2,32.9,0.0,450.5,0.004819147
7781,20.2,32.9,0.0,448.33333330000005,0.004819147
7782,20.2,32.9,0.0,452.0,0.004819147
7783,20.2,32.9,0.0,452.33333330000005,0.004819147
7784,20.2,32.9,0.0,452.0,0.004819147
7785,20.29,32.9,0.0,452.0,0.004846247
7786,20.29,33.0,0.0,449.0,0.004861092
7787,20.2,32.9,0.0,448.0,0.004819147
7788,20.2,32.9,0.0,451.5,0.004819147
7789,20.2,32.9,0.0,451.0,0.004819147
7790,20.2,32.9,0.0,445.0,0.004819147
7791,20.29,33.0,0.0,448.0,0.004861092
7792,20.2,32.9,0.0,448.0,0.004819147
7793,20.2,32.9,0.0,447.0,0.004819147
7794,20.2,32.9,0.0,450.5,0.004819147
7795,20.2,32.9,0.0,446.33333330000005,0.004819147
7796,20.2,32.9,0.0,447.0,0.004819147
7797,20.2,32.9,0.0,450.5,0.004819147
7798,20.2,32.9,0.0,450.0,0.004819147
7799,20.2,32.9,0.0,451.0,0.004819147
7800,20.2,32.9,0.0,450.0,0.004819147
7801,20.2,32.9,0.0,449.0,0.004819147
7802,20.2,32.9,0.0,447.0,0.004819147
7803,20.2,32.9,0.0,452.5,0.004819147
7804,20.2,32.9,0.0,452.0,0.004819147
7805,20.2,32.9,0.0,453.0,0.004819147
7806,20.2,32.9,0.0,453.0,0.004819147
7807,20.2,32.9,0.0,447.5,0.004819147
7808,20.2,32.9,0.0,445.5,0.004819147
7809,20.2,32.9,0.0,448.5,0.004819147
7810,20.2,32.9,0.0,444.0,0.004819147
7811,20.2,32.9,0.0,445.0,0.004819147
7812,20.2,32.9,0.0,448.0,0.004819147
7813,20.2,32.9,0.0,446.0,0.004819147
7814,20.2,32.9,0.0,449.0,0.004819147
7815,20.2,32.9,0.0,449.5,0.004819147
7816,20.2,32.9,0.0,451.0,0.004819147
7817,20.2,32.9,0.0,444.0,0.004819147
7818,20.2,32.9,0.0,449.0,0.004819147
7819,20.2,32.9,0.0,451.0,0.004819147
7820,20.2,32.9,0.0,450.0,0.004819147
7821,20.2,32.9,0.0,444.0,0.004819147
7822,20.2,32.9,0.0,447.33333330000005,0.004819147
7823,20.2,32.9,0.0,453.0,0.004819147
7824,20.2,32.9,0.0,448.0,0.004819147
7825,20.2,32.9,0.0,443.0,0.004819147
7826,20.2,32.9,0.0,444.0,0.004819147
7827,20.2,32.9,0.0,445.0,0.004819147
7828,20.13333333,33.0,0.0,441.66666669999995,0.004813859
7829,20.15,33.0,0.0,446.5,0.004818864
7830,20.1,33.0,0.0,449.5,0.004803862
7831,20.1,33.0,0.0,443.5,0.004803862
7832,20.1,33.0,0.0,447.25,0.004803862
7833,20.1,32.95,0.0,449.5,0.004796527
7834,20.2,33.0,0.0,449.0,0.004833908
7835,20.1,33.0,0.0,446.0,0.004803862
7836,20.16666667,33.0,0.0,448.0,0.0048238740000000006
7837,20.2,33.0,0.0,448.0,0.004833908
7838,20.15,33.0,0.0,447.0,0.004818864
7839,20.2,33.0,0.0,444.0,0.004833908
7840,20.2,33.0,0.0,445.5,0.004833908
7841,20.1,33.0,0.0,445.0,0.004803862
7842,20.15,33.0,0.0,447.5,0.004818864
7843,20.15,33.0,0.0,448.0,0.004818864
7844,20.2,33.0,0.0,450.5,0.004833908
7845,20.2,33.0,0.0,443.0,0.004833908
7846,20.1,33.0,0.0,444.0,0.004803862
7847,20.1,33.0,0.0,443.5,0.004803862
7848,20.2,32.9,0.0,445.5,0.004819147
7849,20.2,32.9,0.0,445.0,0.004819147
7850,20.1,32.95,0.0,444.0,0.004796527
7851,20.1,33.0,0.0,442.66666669999995,0.004803862
7852,20.15,33.0,0.0,444.5,0.004818864
7853,20.1,33.0,0.0,448.0,0.004803862
7854,20.1,33.0,0.0,443.5,0.004803862
7855,20.16666667,33.0,0.0,446.66666669999995,0.0048238740000000006
7856,20.2,33.0,0.0,444.0,0.004833908
7857,20.16666667,33.0,0.0,445.66666669999995,0.0048238740000000006
7858,20.13333333,33.0,0.0,445.0,0.004813859
7859,20.1,33.0,0.0,444.0,0.004803862
7860,20.13333333,33.0,0.0,446.66666669999995,0.004813859
7861,20.1,33.0,0.0,449.66666669999995,0.004803862
7862,20.1,33.0,0.0,451.0,0.004803862
7863,20.15,33.0,0.0,448.5,0.004818864
7864,20.1,33.0,0.0,446.0,0.004803862
7865,20.2,33.0,0.0,446.0,0.004833908
7866,20.1,33.0,0.0,447.33333330000005,0.004803862
7867,20.1,33.0,0.0,446.0,0.004803862
7868,20.1,33.0,0.0,447.0,0.004803862
7869,20.13333333,33.0,0.0,446.66666669999995,0.004813859
7870,20.2,33.0,0.0,450.0,0.004833908
7871,20.15,33.0,0.0,446.0,0.004818864
7872,20.1,33.0,0.0,442.0,0.004803862
7873,20.175,33.0,0.0,449.33333330000005,0.004826380999999999
7874,20.1,33.0,0.0,446.33333330000005,0.004803862
7875,20.1,33.0,0.0,444.0,0.004803862
7876,20.2,33.0,0.0,445.0,0.004833908
7877,20.15,33.0,0.0,444.0,0.004818864
7878,20.13333333,33.0,0.0,447.66666669999995,0.004813859
7879,20.2,33.0,0.0,446.0,0.004833908
7880,20.15,33.0,0.0,446.5,0.004818864
7881,20.1,33.0,0.0,448.0,0.004803862
7882,20.1,33.0,0.0,449.0,0.004803862
7883,20.1,33.0,0.0,445.0,0.004803862
7884,20.2,33.0,0.0,447.5,0.004833908
7885,20.15,33.0,0.0,450.0,0.004818864
7886,20.15,33.0,0.0,449.5,0.004818864
7887,20.15,33.0,0.0,451.5,0.004818864
7888,20.15,33.0,0.0,445.5,0.004818864
7889,20.2,33.0,0.0,441.0,0.004833908
7890,20.2,33.0,0.0,446.0,0.004833908
7891,20.2,33.0,0.0,449.0,0.004833908
7892,20.1,33.0,0.0,453.0,0.004803862
7893,20.2,33.0,0.0,447.0,0.004833908
7894,20.15,33.0,0.0,443.5,0.004818864
7895,20.1,33.0,0.0,442.0,0.004803862
7896,20.2,33.0,0.0,449.0,0.004833908
7897,20.2,33.0,0.0,448.0,0.004833908
7898,20.13333333,33.0,0.0,448.33333330000005,0.004813859
7899,20.1,33.03,0.0,451.33333330000005,0.004808263
7900,20.1,33.0,0.0,452.5,0.004803862
7901,20.2,33.0,0.0,443.0,0.004833908
7902,20.2,33.0,0.0,444.0,0.004833908
7903,20.1,33.045,0.0,449.0,0.004810463
7904,20.15,33.045,0.0,449.5,0.0048254859999999995
7905,20.1,33.0,0.0,451.5,0.004803862
7906,20.1,33.0,0.0,455.5,0.004803862
7907,20.2,33.09,0.0,451.0,0.004847194
7908,20.15,33.09,0.0,446.0,0.004832109
7909,20.1,33.09,0.0,447.5,0.004817065
7910,20.1,33.09,0.0,449.5,0.004817065
7911,20.13333333,33.09,0.0,445.33333330000005,0.0048270890000000006
7912,20.15,33.09,0.0,446.0,0.004832109
7913,20.125,33.09,0.0,444.75,0.004824582
7914,20.1,33.09,0.0,447.0,0.004817065
7915,20.2,33.09,0.0,448.0,0.004847194
7916,20.1,33.0,0.0,443.5,0.004803862
7917,20.1,33.0,0.0,444.0,0.004803862
7918,20.15,33.045,0.0,444.5,0.0048254859999999995
7919,20.13333333,33.06,0.0,443.5,0.004822679
7920,20.1,33.09,0.0,441.0,0.004817065
7921,20.1,33.09,0.0,446.0,0.004817065
7922,20.2,33.09,0.0,450.0,0.004847194
7923,20.15,33.09,0.0,451.5,0.004832109
7924,20.1,33.09,0.0,448.0,0.004817065
7925,20.1,33.09,0.0,447.0,0.004817065
7926,20.1,33.09,0.0,449.0,0.004817065
7927,20.1,33.09,0.0,447.5,0.004817065
7928,20.13333333,33.09,0.0,448.0,0.0048270890000000006
7929,20.2,33.09,0.0,446.0,0.004847194
7930,20.1,33.09,0.0,445.0,0.004817065
7931,20.1,33.09,0.0,445.0,0.004817065
7932,20.15,33.09,0.0,446.5,0.004832109
7933,20.1,33.09,0.0,447.5,0.004817065
7934,20.1,33.09,0.0,445.5,0.004817065
7935,20.1,33.09,0.0,449.0,0.004817065
7936,20.1,33.09,0.0,449.0,0.004817065
7937,20.1,33.09,0.0,449.5,0.004817065
7938,20.1,33.09,0.0,448.0,0.004817065
7939,20.1,33.09,0.0,447.33333330000005,0.004817065
7940,20.1,33.09,0.0,442.5,0.004817065
7941,20.1,33.145,0.0,451.0,0.004825133
7942,20.1,33.09,0.0,451.0,0.004817065
7943,20.1,33.09,0.0,447.0,0.004817065
7944,20.1,33.09,0.0,443.5,0.004817065
7945,20.1,33.09,0.0,444.0,0.004817065
7946,20.1,33.09,0.0,444.0,0.004817065
7947,20.1,33.09,0.0,447.5,0.004817065
7948,20.1,33.145,0.0,449.0,0.004825133
7949,20.1,33.09,0.0,451.0,0.004817065
7950,20.1,33.16333333,0.0,448.33333330000005,0.004827823
7951,20.1,33.2,0.0,441.0,0.004833202
7952,20.1,33.09,0.0,445.0,0.004817065
7953,20.1,33.09,0.0,444.0,0.004817065
7954,20.1,33.09,0.0,450.0,0.004817065
7955,20.1,33.09,0.0,454.0,0.004817065
7956,20.2,33.09,0.0,456.0,0.004847194
7957,20.1,33.09,0.0,448.0,0.004817065
7958,20.1,33.12666667,0.0,448.33333330000005,0.004822444
7959,20.1,33.09,0.0,449.0,0.004817065
7960,20.2,33.09,0.0,455.0,0.004847194
7961,20.2,33.09,0.0,451.66666669999995,0.004847194
7962,20.15,33.145,0.0,454.66666669999995,0.0048402029999999995
7963,20.1,33.09,0.0,454.0,0.004817065
7964,20.2,33.09,0.0,454.0,0.004847194
7965,20.15,33.09,0.0,446.0,0.004832109
7966,20.15,33.2,0.0,449.0,0.0048482970000000005
7967,20.13333333,33.09,0.0,451.0,0.0048270890000000006
7968,20.15,33.09,0.0,451.0,0.004832109
7969,20.1,33.09,0.0,447.66666669999995,0.004817065
7970,20.1,33.09,0.0,451.0,0.004817065
7971,20.1,33.09,0.0,452.0,0.004817065
7972,20.2,33.09,0.0,452.5,0.004847194
7973,20.1,33.09,0.0,454.0,0.004817065
7974,20.2,33.09,0.0,453.5,0.004847194
7975,20.2,33.045,0.0,451.0,0.004840550999999999
7976,20.2,33.09,0.0,454.0,0.004847194
7977,20.2,33.09,0.0,453.5,0.004847194
7978,20.245,33.09,0.0,453.0,0.004860807
7979,20.2,33.09,0.0,449.0,0.004847194
7980,20.29,33.09,0.0,445.0,0.004874453
7981,20.2,33.06,0.0,447.33333330000005,0.004842766
7982,20.2,33.06,0.0,443.33333330000005,0.004842766
7983,20.23,33.03,0.0,450.66666669999995,0.004847392
7984,20.29,33.09,0.0,450.0,0.004874453
7985,20.2675,33.0675,0.0,451.0,0.00486429
7986,20.29,33.09,0.0,450.33333330000005,0.004874453
7987,20.29,33.09,0.0,447.0,0.004874453
7988,20.29,33.09,0.0,449.0,0.004874453
7989,20.29,33.09,0.0,452.5,0.004874453
7990,20.26,33.06,0.0,452.33333330000005,0.004860907
7991,20.29,33.09,0.0,446.0,0.004874453
7992,20.29,33.09,0.0,442.0,0.004874453
7993,20.29,33.09,0.0,450.0,0.004874453
7994,20.29,33.09,0.0,456.66666669999995,0.004874453
7995,20.29,33.045,0.0,453.0,0.004867773
7996,20.29,33.09,0.0,451.0,0.004874453
7997,20.29,33.09,0.0,449.0,0.004874453
7998,20.245,33.045,0.0,446.0,0.004854145
7999,20.29,33.09,0.0,447.66666669999995,0.004874453
8000,20.29,33.09,0.0,445.66666669999995,0.004874453
8001,20.29,33.09,0.0,452.0,0.004874453
8002,20.29,33.045,0.0,447.5,0.004867773
8003,20.245,33.0,0.0,448.0,0.004847483
8004,20.29,33.09,0.0,447.66666669999995,0.004874453
8005,20.29,33.03,0.0,448.66666669999995,0.004865546
8006,20.29,33.0,0.0,446.0,0.004861092
8007,20.29,33.0,0.0,450.0,0.004861092
8008,20.29,33.0,0.0,456.5,0.004861092
8009,20.29,33.0,0.0,452.0,0.004861092
8010,20.29,33.045,0.0,450.5,0.004867773
8011,20.29,33.03,0.0,453.33333330000005,0.004865546
8012,20.29,33.0,0.0,457.0,0.004861092
8013,20.29,33.0,0.0,452.5,0.004861092
8014,20.29,33.0,0.0,447.5,0.004861092
8015,20.29,33.0,0.0,450.0,0.004861092
8016,20.29,33.0,0.0,452.5,0.004861092
8017,20.29,33.0,0.0,452.0,0.004861092
8018,20.29,33.0,0.0,452.5,0.004861092
8019,20.315,33.0225,0.0,455.5,0.004872013
8020,20.29,33.0,0.0,455.0,0.004861092
8021,20.29,33.0,0.0,452.5,0.004861092
8022,20.29,33.0,0.0,453.5,0.004861092
8023,20.29,33.0,0.0,454.66666669999995,0.004861092
8024,20.29,33.0,0.0,452.5,0.004861092
8025,20.34,33.0,0.0,450.5,0.004876252
8026,20.29,33.0,0.0,444.0,0.004861092
8027,20.29,33.045,0.0,447.5,0.004867773
8028,20.29,33.0,0.0,449.0,0.004861092
8029,20.32333333,33.0,0.0,451.0,0.0048711940000000006
8030,20.29,33.0,0.0,448.66666669999995,0.004861092
8031,20.29,33.0,0.0,445.0,0.004861092
8032,20.29,33.0,0.0,448.0,0.004861092
8033,20.29,33.0,0.0,451.0,0.004861092
8034,20.34,33.0,0.0,452.0,0.004876252
8035,20.39,33.0,0.0,454.0,0.004891455
8036,20.34,33.0,0.0,453.0,0.004876252
8037,20.29,33.0,0.0,453.0,0.004861092
8038,20.29,33.09,0.0,453.0,0.004874453
8039,20.39,33.045,0.0,453.0,0.004898177
8040,20.29,33.045,0.0,449.0,0.004867773
8041,20.29,33.045,0.0,449.5,0.004867773
8042,20.29,33.09,0.0,451.0,0.004874453
8043,20.29,33.09,0.0,454.33333330000005,0.004874453
8044,20.29,33.045,0.0,454.0,0.004867773
8045,20.29,33.0,0.0,458.0,0.004861092
8046,20.29,33.09,0.0,454.0,0.004874453
8047,20.29,33.09,0.0,458.5,0.004874453
8048,20.29,33.09,0.0,457.33333330000005,0.004874453
8049,20.29,33.09,0.0,455.5,0.004874453
8050,20.29,33.09,0.0,451.5,0.004874453
8051,20.29,33.09,0.0,453.0,0.004874453
8052,20.29,33.09,0.0,453.0,0.004874453
8053,20.29,33.09,0.0,452.66666669999995,0.004874453
8054,20.29,33.09,0.0,456.0,0.004874453
8055,20.29,33.09,0.0,455.66666669999995,0.004874453
8056,20.34,33.09,0.0,453.0,0.004889656
8057,20.29,33.09,0.0,453.0,0.004874453
8058,20.29,33.09,0.0,452.5,0.004874453
8059,20.29,33.09,0.0,449.5,0.004874453
8060,20.29,33.09,0.0,453.0,0.004874453
8061,20.29,33.09,0.0,456.0,0.004874453
8062,20.29,33.09,0.0,452.33333330000005,0.004874453
8063,20.29,33.09,0.0,455.5,0.004874453
8064,20.29,33.09,0.0,456.33333330000005,0.004874453
8065,20.39,33.09,0.0,448.0,0.0049049
8066,20.29,33.09,0.0,450.0,0.004874453
8067,20.29,33.09,0.0,449.0,0.004874453
8068,20.29,33.09,0.0,449.5,0.004874453
8069,20.29,33.2,0.0,454.0,0.004890785
8070,20.29,33.12666667,0.0,450.0,0.004879897
8071,20.29,33.2,0.0,449.66666669999995,0.004890785
8072,20.29,33.145,0.0,451.5,0.004882619
8073,20.29,33.2,0.0,460.0,0.004890785
8074,20.29,33.2,0.0,456.5,0.004890785
8075,20.29,33.2,0.0,455.5,0.004890785
8076,20.29,33.2,0.0,450.0,0.004890785
8077,20.29,33.2,0.0,448.0,0.004890785
8078,20.29,33.2,0.0,451.5,0.004890785
8079,20.29,33.2,0.0,451.5,0.004890785
8080,20.29,33.2,0.0,454.5,0.004890785
8081,20.29,33.2,0.0,454.66666669999995,0.004890785
8082,20.29,33.2,0.0,451.0,0.004890785
8083,20.29,33.2,0.0,451.0,0.004890785
8084,20.29,33.2,0.0,455.0,0.004890785
8085,20.29,33.2,0.0,458.0,0.004890785
8086,20.315,33.2,232.0,460.0,0.004898406
8087,20.32333333,33.23,419.0,456.66666669999995,0.004905413
8088,20.32333333,33.26,433.0,463.0,0.004909876
8089,20.315,33.345,426.0,474.25,0.004919969000000001
8090,20.35666667,33.4,419.0,482.33333330000005,0.004940953
8091,20.365,33.4975,419.0,482.5,0.0049580629999999995
8092,20.39,33.5,419.0,484.5,0.004966159
8093,20.39,33.5,419.0,490.33333330000005,0.004966159
8094,20.39,33.5,409.6666667,489.66666669999995,0.004966159
8095,20.4175,33.5225,405.0,487.25,0.004978035
8096,20.42666667,33.56,405.0,494.33333330000005,0.004986493
8097,20.4175,33.5675,408.0,499.0,0.004984771
8098,20.46333333,33.66333333,413.0,499.0,0.005013396
8099,20.5,33.6725,404.5,494.5,0.005026224
8100,20.5,33.7225,407.5,495.5,0.005033748
8101,20.5,33.79,405.0,495.5,0.005043906
8102,20.5,33.79,408.0,502.5,0.005043906
8103,20.5,33.79,405.0,506.66666669999995,0.005043906
8104,20.55,33.79,405.0,508.0,0.005059615
8105,20.6,33.86333333,405.0,509.5,0.005086473
8106,20.575,33.925,405.0,516.0,0.0050878979999999996
8107,20.6,33.8725,412.0,521.25,0.005087861
8108,20.6,33.895,419.0,525.75,0.005091269
8109,20.65,33.975,419.0,524.5,0.005119268
8110,20.675,33.975,419.0,527.75,0.0051272259999999995
8111,20.65,33.975,419.0,534.5,0.005119268
8112,20.65,34.145,419.0,532.0,0.005145095
8113,20.7,34.4175,419.0,568.75,0.005202637
8114,20.7,34.09,419.0,556.6666667000001,0.005152722
8115,20.7,34.29666667,419.0,548.0,0.00518422
8116,20.73,34.46666667,419.0,563.3333332999999,0.00521985
8117,20.745,34.5675,426.0,593.75,0.00524013
8118,20.7675,34.7175,422.5,600.75,0.00527042
8119,20.79,35.09,426.0,623.0,0.005334902
8120,20.79,34.9725,433.0,631.0,0.005316886
8121,20.79,34.82666667,433.0,636.0,0.005294526
8122,20.84,35.195,433.0,636.75,0.005367640999999999
8123,20.89,35.3,433.0,663.0,0.005400526
8124,20.85666667,35.09666667,433.0,665.3333332999999,0.005358055
8125,20.89,35.32,433.0,669.5,0.005403613000000001
8126,20.9175,35.475,433.0,679.25,0.005436801999999999
8127,20.89,35.4,433.0,684.6666667000001,0.005415958
8128,20.9175,35.7175,433.0,706.25,0.005474294
8129,20.95875,35.68375,433.0,712.625,0.00548309
8130,21.0,35.65,433.0,719.0,0.005491891
8131,21.0,35.7,433.0,730.25,0.0054996609999999994
8132,21.0,35.76,433.0,739.0,0.005508986
8133,21.0,35.85,433.0,756.25,0.005522974
8134,21.0,35.7,433.0,761.0,0.0054996609999999994
8135,21.025,35.95,433.0,763.0,0.00554711
8136,21.0,35.86,433.0,771.3333332999999,0.005524528000000001
8137,21.05,36.05,433.0,780.25,0.005571306999999999
8138,21.05,36.0975,433.0,787.25,0.005578714
8139,21.05,35.995,433.0,789.5,0.005562731
8140,21.1,36.095,433.0,798.5,0.005595639
8141,21.1,36.26,433.0,820.3333332999999,0.005621449000000001
8142,21.1,36.2,447.0,821.0,0.005612064
8143,23.7,26.272,585.2,749.2,0.004764163
8144,23.718000000000004,26.29,578.4,760.4,0.004772661
8145,23.73,26.23,572.6666667000001,769.6666667000001,0.004765153
8146,23.7225,26.125,493.75,774.75,0.004743773
8147,23.754,26.2,488.6,779.0,0.004766594
8148,23.76,26.26,568.6666667000001,790.0,0.004779332
8149,23.73,26.29,536.3333333,798.0,0.004776135999999999
8150,23.754,26.29,509.0,797.0,0.004783094
8151,23.754,26.35,476.0,803.2,0.0047940940000000005
8152,23.736,26.39,510.0,809.0,0.004796189
8153,23.745,26.445,481.5,815.25,0.004808886
8154,23.7,26.56,481.8,824.0,0.004816793
8155,23.7,26.6,475.25,832.0,0.004824104
8156,23.7,26.7,469.0,845.3333332999998,0.004842381
8157,23.7,26.774,464.0,852.4,0.004855906
8158,23.7,26.89,464.0,861.0,0.00487711
8159,23.7,26.9725,455.0,880.0,0.004892191
8160,23.6,26.89,454.0,891.0,0.004847594
8161,23.64,26.976,458.0,897.6,0.004875045
8162,23.65,27.05,464.0,900.5,0.004891492
8163,23.64,27.1,473.0,908.8,0.00489763
8164,23.6,27.16,464.0,918.0,0.0048966520000000005
8165,23.6,27.236,498.4,925.2,0.004910462
8166,23.6,27.29,530.2,929.4,0.004920275
8167,23.6,27.33,533.6,936.4,0.004927544
8168,23.6,27.34,524.25,950.0,0.004929361
8169,23.625,27.3925,498.66666669999995,961.0,0.0049464059999999995
8170,23.6,27.39,516.3333333,963.0,0.004938448
8171,23.6,27.412,501.2,958.6,0.004942446
8172,23.6,27.5,522.0,965.3333332999998,0.004958439
8173,23.6,27.525,520.5,979.25,0.004962982
8174,23.6,27.6,505.2857143,978.4285714,0.004976614
8175,23.6,27.6,488.33333330000005,983.0,0.004976614
8176,23.6,27.54,512.0,992.6,0.0049657090000000004
8177,23.6,27.6,511.0,997.2,0.004976614
8178,23.61666667,27.63333333,501.5,999.5,0.0049877179999999995
8179,23.66666667,27.7,503.66666669999995,1001.0,0.0050150509999999995
8180,23.6,27.7,483.16666669999995,1009.5,0.00499479
8181,23.6,27.7225,483.5,1019.0,0.004998879
8182,23.6,27.79,473.0,1021.0,0.005011149
8183,23.6,27.85666667,470.33333330000005,1024.666667,0.005023268
8184,23.6,27.80428571,480.14285710000007,1030.4285710000001,0.0050137459999999995
8185,23.575,27.79,464.0,1026.25,0.005003545
8186,23.54,27.81,474.4,1028.0,0.004996538
8187,23.6,27.978,470.0,1034.8,0.005045325
8188,23.525,28.0,454.0,1055.5,0.005026367
8189,23.5,27.978,454.0,1055.25,0.00501476
8190,23.5,28.0,454.0,1050.0,0.005018735
8191,23.5,28.0,454.0,1051.25,0.005018735
8192,23.5,28.0,445.0,1053.6,0.005018735
8193,23.5,28.0,439.0,1055.5,0.005018735
8194,23.5,28.025,444.25,1055.0,0.005023252
8195,23.445,28.125,454.75,1059.5,0.005024491
8196,23.39,28.18,455.8,1060.0,0.0050175820000000005
8197,23.39,28.2,451.6,1073.6,0.005021172
8198,23.39,28.2,451.6,1078.6,0.005021172
8199,23.39,28.2,454.75,1081.0,0.005021172
8200,23.39,28.2225,454.75,1082.0,0.005025211
8201,23.39,28.37333333,457.5,1088.833333,0.005052286
8202,23.37,28.39,464.0,1090.6,0.00504913
8203,23.39,28.32333333,464.0,1086.0,0.00504331
8204,23.37333333,28.445,464.0,1092.5,0.005060017
8205,23.39,28.5,471.5,1103.75,0.005075025
