date,Temperature,Temperature pprox.,Humidity,Humidity approx.,Light,Light approx.,CO2,CO2 aprrox.,HumidityRatio ,HumidityRatio x 1000000 approx.,Occupancy
2010-02-15 06:01,20.1,20.1,33.09,33.09,0,0,445,445,0.004817065,4817,NO
2010-02-15 06:02,20.1,20.1,33.09,33.09,0,0,445,445,0.004817065,4817,NO
2010-02-15 06:03,20.15,20.15,33.09,33.09,0,0,446.5,446,0.004832109,4832,NO
2010-02-15 06:04,20.1,20.1,33.09,33.09,0,0,447.5,447,0.004817065,4817,NO
2010-02-15 06:04,20.1,20.1,33.09,33.09,0,0,445.5,445,0.004817065,4817,NO
2010-02-15 06:06,20.1,20.1,33.09,33.09,0,0,449,449,0.004817065,4817,NO
2010-02-15 06:07,20.1,20.1,33.09,33.09,0,0,449,449,0.004817065,4817,NO
2010-02-15 06:08,20.1,20.1,33.09,33.09,0,0,449.5,449,0.004817065,4817,NO
2010-02-15 06:08,20.1,20.1,33.09,33.09,0,0,448,448,0.004817065,4817,NO
2010-02-15 06:10,20.1,20.1,33.09,33.09,0,0,447.3333333,447,0.004817065,4817,NO
2010-02-15 06:10,20.1,20.1,33.09,33.09,0,0,442.5,442,0.004817065,4817,NO
2010-02-15 06:11,20.1,20.1,33.145,33.15,0,0,451,451,0.004825133,4825,NO
2010-02-15 06:13,20.1,20.1,33.09,33.09,0,0,451,451,0.004817065,4817,NO
2010-02-15 06:14,20.1,20.1,33.09,33.09,0,0,447,447,0.004817065,4817,NO
2010-02-15 06:15,20.1,20.1,33.09,33.09,0,0,443.5,443,0.004817065,4817,NO
2010-02-15 06:16,20.1,20.1,33.09,33.09,0,0,444,444,0.004817065,4817,NO
2010-02-15 06:16,20.1,20.1,33.09,33.09,0,0,444,444,0.004817065,4817,NO
2010-02-15 06:17,20.1,20.1,33.09,33.09,0,0,447.5,447,0.004817065,4817,NO
2010-02-15 06:19,20.1,20.1,33.145,33.15,0,0,449,449,0.004825133,4825,NO
2010-02-15 06:20,20.1,20.1,33.09,33.09,0,0,451,451,0.004817065,4817,NO
2010-02-15 06:21,20.1,20.1,33.16333333,33.16,0,0,448.3333333,448,0.004827823,4827,NO
2010-02-15 06:22,20.1,20.1,33.2,33.2,0,0,441,441,0.004833202,4833,NO
2010-02-15 06:23,20.1,20.1,33.09,33.09,0,0,445,445,0.004817065,4817,NO
2010-02-15 06:23,20.1,20.1,33.09,33.09,0,0,444,444,0.004817065,4817,NO
2010-02-15 06:24,20.1,20.1,33.09,33.09,0,0,450,450,0.004817065,4817,NO
2010-02-15 06:26,20.1,20.1,33.09,33.09,0,0,454,454,0.004817065,4817,NO
2010-02-15 06:27,20.2,20.2,33.09,33.09,0,0,456,456,0.004847194,4847,NO
2010-02-15 06:28,20.1,20.1,33.09,33.09,0,0,448,448,0.004817065,4817,NO
2010-02-15 06:29,20.1,20.1,33.12666667,33.13,0,0,448.3333333,448,0.004822444,4822,NO
2010-02-15 06:29,20.1,20.1,33.09,33.09,0,0,449,449,0.004817065,4817,NO
2010-02-15 06:30,20.2,20.2,33.09,33.09,0,0,455,455,0.004847194,4847,NO
2010-02-15 06:32,20.2,20.2,33.09,33.09,0,0,451.6666667,451,0.004847194,4847,NO
2010-02-15 06:33,20.15,20.15,33.145,33.15,0,0,454.6666667,454,0.004840203,4840,NO
2010-02-15 06:34,20.1,20.1,33.09,33.09,0,0,454,454,0.004817065,4817,NO
2010-02-15 06:35,20.2,20.2,33.09,33.09,0,0,454,454,0.004847194,4847,NO
2010-02-15 06:36,20.15,20.15,33.09,33.09,0,0,446,446,0.004832109,4832,NO
2010-02-15 06:36,20.15,20.15,33.2,33.2,0,0,449,449,0.004848297,4848,NO
2010-02-15 06:38,20.13333333,20.13,33.09,33.09,0,0,451,451,0.004827089,4827,NO
2010-02-15 06:39,20.15,20.15,33.09,33.09,0,0,451,451,0.004832109,4832,NO
2010-02-15 06:40,20.1,20.1,33.09,33.09,0,0,447.6666667,447,0.004817065,4817,NO
2010-02-15 06:40,20.1,20.1,33.09,33.09,0,0,451,451,0.004817065,4817,NO
2010-02-15 06:42,20.1,20.1,33.09,33.09,0,0,452,452,0.004817065,4817,NO
2010-02-15 06:42,20.2,20.2,33.09,33.09,0,0,452.5,452,0.004847194,4847,NO
2010-02-15 06:43,20.1,20.1,33.09,33.09,0,0,454,454,0.004817065,4817,NO
2010-02-15 06:45,20.2,20.2,33.09,33.09,0,0,453.5,453,0.004847194,4847,NO
2010-02-15 06:46,20.2,20.2,33.045,33.05,0,0,451,451,0.004840551,4840,NO
2010-02-15 06:47,20.2,20.2,33.09,33.09,0,0,454,454,0.004847194,4847,NO
2010-02-15 06:48,20.2,20.2,33.09,33.09,0,0,453.5,453,0.004847194,4847,NO
2010-02-15 06:49,20.245,20.25,33.09,33.09,0,0,453,453,0.004860807,4860,NO
2010-02-15 06:49,20.2,20.2,33.09,33.09,0,0,449,449,0.004847194,4847,NO
2010-02-15 06:51,20.29,20.29,33.09,33.09,0,0,445,445,0.004874453,4874,NO
2010-02-15 06:52,20.2,20.2,33.06,33.06,0,0,447.3333333,447,0.004842766,4842,NO
2010-02-15 06:53,20.2,20.2,33.06,33.06,0,0,443.3333333,443,0.004842766,4842,NO
2010-02-15 06:53,20.23,20.23,33.03,33.03,0,0,450.6666667,450,0.004847392,4847,NO
2010-02-15 06:55,20.29,20.29,33.09,33.09,0,0,450,450,0.004874453,4874,NO
2010-02-15 06:55,20.2675,20.27,33.0675,33.07,0,0,451,451,0.00486429,4864,NO
2010-02-15 06:56,20.29,20.29,33.09,33.09,0,0,450.3333333,450,0.004874453,4874,NO
2010-02-15 06:58,20.29,20.29,33.09,33.09,0,0,447,447,0.004874453,4874,NO
2010-02-15 06:59,20.29,20.29,33.09,33.09,0,0,449,449,0.004874453,4874,NO
2010-02-15 07:00,20.29,20.29,33.09,33.09,0,0,452.5,452,0.004874453,4874,NO
2010-02-15 07:01,20.26,20.26,33.06,33.06,0,0,452.3333333,452,0.004860907,4860,NO
2010-02-15 07:01,20.29,20.29,33.09,33.09,0,0,446,446,0.004874453,4874,NO
2010-02-15 07:02,20.29,20.29,33.09,33.09,0,0,442,442,0.004874453,4874,NO
2010-02-15 07:04,20.29,20.29,33.09,33.09,0,0,450,450,0.004874453,4874,NO
2010-02-15 07:05,20.29,20.29,33.09,33.09,0,0,456.6666667,456,0.004874453,4874,NO
2010-02-15 07:06,20.29,20.29,33.045,33.05,0,0,453,453,0.004867773,4867,NO
2010-02-15 07:07,20.29,20.29,33.09,33.09,0,0,451,451,0.004874453,4874,NO
2010-02-15 07:08,20.29,20.29,33.09,33.09,0,0,449,449,0.004874453,4874,NO
2010-02-15 07:08,20.245,20.25,33.045,33.05,0,0,446,446,0.004854145,4854,NO
2010-02-15 07:09,20.29,20.29,33.09,33.09,0,0,447.6666667,447,0.004874453,4874,NO
2010-02-15 07:11,20.29,20.29,33.09,33.09,0,0,445.6666667,445,0.004874453,4874,NO
2010-02-15 07:12,20.29,20.29,33.09,33.09,0,0,452,452,0.004874453,4874,NO
2010-02-15 07:13,20.29,20.29,33.045,33.05,0,0,447.5,447,0.004867773,4867,NO
2010-02-15 07:14,20.245,20.25,33,33,0,0,448,448,0.004847483,4847,NO
2010-02-15 07:14,20.29,20.29,33.09,33.09,0,0,447.6666667,447,0.004874453,4874,NO
2010-02-15 07:15,20.29,20.29,33.03,33.03,0,0,448.6666667,448,0.004865546,4865,NO
2010-02-15 07:17,20.29,20.29,33,33,0,0,446,446,0.004861092,4861,NO
2010-02-15 07:18,20.29,20.29,33,33,0,0,450,450,0.004861092,4861,NO
2010-02-15 07:19,20.29,20.29,33,33,0,0,456.5,456,0.004861092,4861,NO
2010-02-15 07:20,20.29,20.29,33,33,0,0,452,452,0.004861092,4861,NO
2010-02-15 07:21,20.29,20.29,33.045,33.05,0,0,450.5,450,0.004867773,4867,NO
2010-02-15 07:21,20.29,20.29,33.03,33.03,0,0,453.3333333,453,0.004865546,4865,NO
2010-02-15 07:23,20.29,20.29,33,33,0,0,457,457,0.004861092,4861,NO
2010-02-15 07:24,20.29,20.29,33,33,0,0,452.5,452,0.004861092,4861,NO
2010-02-15 07:25,20.29,20.29,33,33,0,0,447.5,447,0.004861092,4861,NO
2010-02-15 07:25,20.29,20.29,33,33,0,0,450,450,0.004861092,4861,NO
2010-02-15 07:27,20.29,20.29,33,33,0,0,452.5,452,0.004861092,4861,NO
2010-02-15 07:27,20.29,20.29,33,33,0,0,452,452,0.004861092,4861,NO
2010-02-15 07:28,20.29,20.29,33,33,0,0,452.5,452,0.004861092,4861,NO
2010-02-15 07:30,20.315,20.32,33.0225,33.02,0,0,455.5,455,0.004872013,4872,NO
2010-02-15 07:31,20.29,20.29,33,33,0,0,455,455,0.004861092,4861,NO
2010-02-15 07:32,20.29,20.29,33,33,0,0,452.5,452,0.004861092,4861,NO
2010-02-15 07:33,20.29,20.29,33,33,0,0,453.5,453,0.004861092,4861,NO
2010-02-15 07:34,20.29,20.29,33,33,0,0,454.6666667,454,0.004861092,4861,NO
2010-02-15 07:34,20.29,20.29,33,33,0,0,452.5,452,0.004861092,4861,NO
2010-02-15 07:36,20.34,20.34,33,33,0,0,450.5,450,0.004876252,4876,NO
2010-02-15 07:37,20.29,20.29,33,33,0,0,444,444,0.004861092,4861,NO
2010-02-15 07:38,20.29,20.29,33.045,33.05,0,0,447.5,447,0.004867773,4867,NO
2010-02-15 07:38,20.29,20.29,33,33,0,0,449,449,0.004861092,4861,NO
2010-02-15 07:40,20.32333333,20.32,33,33,0,0,451,451,0.004871194,4871,NO
2010-02-15 07:40,20.29,20.29,33,33,0,0,448.6666667,448,0.004861092,4861,NO
2010-02-15 07:41,20.29,20.29,33,33,0,0,445,445,0.004861092,4861,NO
2010-02-15 07:43,20.29,20.29,33,33,0,0,448,448,0.004861092,4861,NO
2010-02-15 07:44,20.29,20.29,33,33,0,0,451,451,0.004861092,4861,NO
2010-02-15 07:45,20.34,20.34,33,33,0,0,452,452,0.004876252,4876,NO
2010-02-15 07:46,20.39,20.39,33,33,0,0,454,454,0.004891455,4891,NO
2010-02-15 07:46,20.34,20.34,33,33,0,0,453,453,0.004876252,4876,NO
2010-02-15 07:47,20.29,20.29,33,33,0,0,453,453,0.004861092,4861,NO
2010-02-15 07:49,20.29,20.29,33.09,33.09,0,0,453,453,0.004874453,4874,NO
2010-02-15 07:50,20.39,20.39,33.045,33.05,0,0,453,453,0.004898177,4898,NO
2010-02-15 07:51,20.29,20.29,33.045,33.05,0,0,449,449,0.004867773,4867,NO
2010-02-15 07:52,20.29,20.29,33.045,33.05,0,0,449.5,449,0.004867773,4867,NO
2010-02-15 07:53,20.29,20.29,33.09,33.09,0,0,451,451,0.004874453,4874,NO
2010-02-15 07:53,20.29,20.29,33.09,33.09,0,0,454.3333333,454,0.004874453,4874,NO
2010-02-15 07:54,20.29,20.29,33.045,33.05,0,0,454,454,0.004867773,4867,NO
2010-02-15 07:56,20.29,20.29,33,33,0,0,458,458,0.004861092,4861,NO
2010-02-15 07:57,20.29,20.29,33.09,33.09,0,0,454,454,0.004874453,4874,NO
2010-02-15 07:58,20.29,20.29,33.09,33.09,0,0,458.5,458,0.004874453,4874,NO
2010-02-15 07:59,20.29,20.29,33.09,33.09,0,0,457.3333333,457,0.004874453,4874,NO
2010-02-15 07:59,20.29,20.29,33.09,33.09,0,0,455.5,455,0.004874453,4874,NO
2010-02-15 08:00,20.29,20.29,33.09,33.09,0,0,451.5,451,0.004874453,4874,NO
2010-02-15 08:02,20.29,20.29,33.09,33.09,0,0,453,453,0.004874453,4874,NO
2010-02-15 08:03,20.29,20.29,33.09,33.09,0,0,453,453,0.004874453,4874,NO
2010-02-15 08:04,20.29,20.29,33.09,33.09,0,0,452.6666667,452,0.004874453,4874,NO
2010-02-15 08:05,20.29,20.29,33.09,33.09,0,0,456,456,0.004874453,4874,NO
2010-02-15 08:06,20.29,20.29,33.09,33.09,0,0,455.6666667,455,0.004874453,4874,NO
2010-02-15 08:06,20.34,20.34,33.09,33.09,0,0,453,453,0.004889656,4889,NO
2010-02-15 08:08,20.29,20.29,33.09,33.09,0,0,453,453,0.004874453,4874,NO
2010-02-15 08:09,20.29,20.29,33.09,33.09,0,0,452.5,452,0.004874453,4874,NO
2010-02-15 08:10,20.29,20.29,33.09,33.09,0,0,449.5,449,0.004874453,4874,NO
2010-02-15 08:10,20.29,20.29,33.09,33.09,0,0,453,453,0.004874453,4874,NO
2010-02-15 08:12,20.29,20.29,33.09,33.09,0,0,456,456,0.004874453,4874,NO
2010-02-15 08:12,20.29,20.29,33.09,33.09,0,0,452.3333333,452,0.004874453,4874,NO
2010-02-15 08:13,20.29,20.29,33.09,33.09,0,0,455.5,455,0.004874453,4874,NO
2010-02-15 08:15,20.29,20.29,33.09,33.09,0,0,456.3333333,456,0.004874453,4874,NO
2010-02-15 08:16,20.39,20.39,33.09,33.09,0,0,448,448,0.0049049,4904,NO
2010-02-15 08:17,20.29,20.29,33.09,33.09,0,0,450,450,0.004874453,4874,NO
2010-02-15 08:18,20.29,20.29,33.09,33.09,0,0,449,449,0.004874453,4874,NO
2010-02-15 08:19,20.29,20.29,33.09,33.09,0,0,449.5,449,0.004874453,4874,NO
2010-02-15 08:19,20.29,20.29,33.2,33.2,0,0,454,454,0.004890785,4890,NO
2010-02-15 08:21,20.29,20.29,33.12666667,33.13,0,0,450,450,0.004879897,4879,NO
2010-02-15 08:22,20.29,20.29,33.2,33.2,0,0,449.6666667,449,0.004890785,4890,NO
2010-02-15 08:23,20.29,20.29,33.145,33.15,0,0,451.5,451,0.004882619,4882,NO
2010-02-15 08:23,20.29,20.29,33.2,33.2,0,0,460,460,0.004890785,4890,NO
2010-02-15 08:25,20.29,20.29,33.2,33.2,0,0,456.5,456,0.004890785,4890,NO
2010-02-15 08:25,20.29,20.29,33.2,33.2,0,0,455.5,455,0.004890785,4890,NO
2010-02-15 08:26,20.29,20.29,33.2,33.2,0,0,450,450,0.004890785,4890,NO
2010-02-15 08:28,20.29,20.29,33.2,33.2,0,0,448,448,0.004890785,4890,NO
2010-02-15 08:29,20.29,20.29,33.2,33.2,0,0,451.5,451,0.004890785,4890,NO
2010-02-15 08:30,20.29,20.29,33.2,33.2,0,0,451.5,451,0.004890785,4890,NO
2010-02-15 08:31,20.29,20.29,33.2,33.2,0,0,454.5,454,0.004890785,4890,NO
2010-02-15 08:31,20.29,20.29,33.2,33.2,0,0,454.6666667,454,0.004890785,4890,NO
2010-02-15 08:32,20.29,20.29,33.2,33.2,0,0,451,451,0.004890785,4890,NO
2010-02-15 08:34,20.29,20.29,33.2,33.2,0,0,451,451,0.004890785,4890,NO
2010-02-15 08:35,20.29,20.29,33.2,33.2,0,0,455,455,0.004890785,4890,NO
2010-02-15 08:36,20.29,20.29,33.2,33.2,0,0,458,458,0.004890785,4890,NO
2010-02-15 08:37,20.315,20.32,33.2,33.2,232,232,460,460,0.004898406,4898,NO
2010-02-15 08:38,20.32333333,20.32,33.23,33.23,419,419,456.6666667,456,0.004905413,4905,YES
2010-02-15 08:38,20.32333333,20.32,33.26,33.26,433,433,463,463,0.004909876,4909,YES
2010-02-15 08:39,20.315,20.32,33.345,33.35,426,426,474.25,474,0.004919969,4919,NO
2010-02-15 08:41,20.35666667,20.36,33.4,33.4,419,419,482.3333333,482,0.004940953,4940,NO
2010-02-15 08:42,20.365,20.37,33.4975,33.5,419,419,482.5,482,0.004958063,4958,YES
2010-02-15 08:43,20.39,20.39,33.5,33.5,419,419,484.5,484,0.004966159,4966,YES
2010-02-15 08:44,20.39,20.39,33.5,33.5,419,419,490.3333333,490,0.004966159,4966,YES
2010-02-15 08:44,20.39,20.39,33.5,33.5,409.6666667,409,489.6666667,489,0.004966159,4966,YES
2010-02-15 08:45,20.4175,20.42,33.5225,33.52,405,405,487.25,487,0.004978035,4978,YES
2010-02-15 08:47,20.42666667,20.43,33.56,33.56,405,405,494.3333333,494,0.004986493,4986,YES
2010-02-15 08:48,20.4175,20.42,33.5675,33.57,408,408,499,499,0.004984771,4984,YES
2010-02-15 08:49,20.46333333,20.46,33.66333333,33.66,413,413,499,499,0.005013396,5013,YES
2010-02-15 08:50,20.5,20.5,33.6725,33.67,404.5,404,494.5,494,0.005026224,5026,YES
2010-02-15 08:51,20.5,20.5,33.7225,33.72,407.5,407,495.5,495,0.005033748,5033,YES
2010-02-15 08:51,20.5,20.5,33.79,33.79,405,405,495.5,495,0.005043906,5043,YES
2010-02-15 08:53,20.5,20.5,33.79,33.79,408,408,502.5,502,0.005043906,5043,YES
2010-02-15 08:54,20.5,20.5,33.79,33.79,405,405,506.6666667,506,0.005043906,5043,YES
2010-02-15 08:55,20.55,20.55,33.79,33.79,405,405,508,508,0.005059615,5059,YES
2010-02-15 08:55,20.6,20.6,33.86333333,33.86,405,405,509.5,509,0.005086473,5086,YES
2010-02-15 08:57,20.575,20.58,33.925,33.93,405,405,516,516,0.005087898,5087,YES
2010-02-15 08:57,20.6,20.6,33.8725,33.87,412,412,521.25,521,0.005087861,5087,YES
2010-02-15 08:58,20.6,20.6,33.895,33.9,419,419,525.75,525,0.005091269,5091,YES
2010-02-15 09:00,20.65,20.65,33.975,33.98,419,419,524.5,524,0.005119268,5119,YES
2010-02-15 09:01,20.675,20.68,33.975,33.98,419,419,527.75,527,0.005127226,5127,YES
2010-02-15 09:02,20.65,20.65,33.975,33.98,419,419,534.5,534,0.005119268,5119,YES
2010-02-15 09:03,20.65,20.65,34.145,34.15,419,419,532,532,0.005145095,5145,YES
2010-02-15 09:04,20.7,20.7,34.4175,34.42,419,419,568.75,568,0.005202637,5202,YES
2010-02-15 09:04,20.7,20.7,34.09,34.09,419,419,556.6666667,556,0.005152722,5152,YES
2010-02-15 09:06,20.7,20.7,34.29666667,34.3,419,419,548,548,0.00518422,5184,YES
2010-02-15 09:07,20.73,20.73,34.46666667,34.47,419,419,563.3333333,563,0.00521985,5219,YES
2010-02-15 09:08,20.745,20.75,34.5675,34.57,426,426,593.75,593,0.00524013,5240,YES
2010-02-15 09:08,20.7675,20.77,34.7175,34.72,422.5,422,600.75,600,0.00527042,5270,YES
2010-02-15 09:10,20.79,20.79,35.09,35.09,426,426,623,623,0.005334902,5334,YES
2010-02-15 09:10,20.79,20.79,34.9725,34.97,433,433,631,631,0.005316886,5316,YES
2010-02-15 09:11,20.79,20.79,34.82666667,34.83,433,433,636,636,0.005294526,5294,YES
2010-02-15 09:13,20.84,20.84,35.195,35.2,433,433,636.75,636,0.005367641,5367,YES
2010-02-15 09:14,20.89,20.89,35.3,35.3,433,433,663,663,0.005400526,5400,YES
2010-02-15 09:15,20.85666667,20.86,35.09666667,35.1,433,433,665.3333333,665,0.005358055,5358,YES
2010-02-15 09:16,20.89,20.89,35.32,35.32,433,433,669.5,669,0.005403613,5403,YES
2010-02-15 09:16,20.9175,20.92,35.475,35.48,433,433,679.25,679,0.005436802,5436,YES
2010-02-15 09:17,20.89,20.89,35.4,35.4,433,433,684.6666667,684,0.005415958,5415,YES
2010-02-15 09:19,20.9175,20.92,35.7175,35.72,433,433,706.25,706,0.005474294,5474,YES
2010-02-15 09:20,20.95875,20.96,35.68375,35.68,433,433,712.625,712,0.00548309,5483,YES
2010-02-15 09:21,21,21,35.65,35.65,433,433,719,719,0.005491891,5491,YES
2010-02-15 09:22,21,21,35.7,35.7,433,433,730.25,730,0.005499661,5499,YES
2010-02-15 09:23,21,21,35.76,35.76,433,433,739,739,0.005508986,5508,YES
2010-02-15 09:23,21,21,35.85,35.85,433,433,756.25,756,0.005522974,5522,YES
2010-02-15 09:24,21,21,35.7,35.7,433,433,761,761,0.005499661,5499,YES
2010-02-15 09:26,21.025,21.03,35.95,35.95,433,433,763,763,0.00554711,5547,YES
2010-02-15 09:27,21,21,35.86,35.86,433,433,771.3333333,771,0.005524528,5524,YES
2010-02-15 09:28,21.05,21.05,36.05,36.05,433,433,780.25,780,0.005571307,5571,YES
2010-02-15 09:29,21.05,21.05,36.0975,36.1,433,433,787.25,787,0.005578714,5578,YES
2010-02-15 09:29,21.05,21.05,35.995,36,433,433,789.5,789,0.005562731,5562,YES
2010-02-15 09:30,21.1,21.1,36.095,36.1,433,433,798.5,798,0.005595639,5595,YES
2010-02-15 09:32,21.1,21.1,36.26,36.26,433,433,820.3333333,820,0.005621449,5621,YES
2010-02-15 09:33,21.1,21.1,36.2,36.2,447,447,821,821,0.005612064,5612,YES
2002-02-15 14:19,23.7,23.7,26.272,26.27,585.2,585,749.2,749,0.004764163,4764,YES
2002-02-15 14:19,23.718,23.72,26.29,26.29,578.4,578,760.4,760,0.004772661,4772,YES
2002-02-15 14:21,23.73,23.73,26.23,26.23,572.6666667,572,769.6666667,769,0.004765153,4765,YES
2002-02-15 14:22,23.7225,23.72,26.125,26.13,493.75,493,774.75,774,0.004743773,4743,YES
2002-02-15 14:23,23.754,23.75,26.2,26.2,488.6,488,779,779,0.004766594,4766,YES
2002-02-15 14:23,23.76,23.76,26.26,26.26,568.6666667,568,790,790,0.004779332,4779,YES
2002-02-15 14:25,23.73,23.73,26.29,26.29,536.3333333,536,798,798,0.004776136,4776,YES
2002-02-15 14:25,23.754,23.75,26.29,26.29,509,509,797,797,0.004783094,4783,YES
2002-02-15 14:26,23.754,23.75,26.35,26.35,476,476,803.2,803,0.004794094,4794,YES
2002-02-15 14:28,23.736,23.74,26.39,26.39,510,510,809,809,0.004796189,4796,YES
2002-02-15 14:29,23.745,23.75,26.445,26.45,481.5,481,815.25,815,0.004808886,4808,YES
2002-02-15 14:30,23.7,23.7,26.56,26.56,481.8,481,824,824,0.004816793,4816,YES
2002-02-15 14:31,23.7,23.7,26.6,26.6,475.25,475,832,832,0.004824104,4824,YES
2002-02-15 14:31,23.7,23.7,26.7,26.7,469,469,845.3333333,845,0.004842381,4842,YES
2002-02-15 14:32,23.7,23.7,26.774,26.77,464,464,852.4,852,0.004855906,4855,YES
2002-02-15 14:34,23.7,23.7,26.89,26.89,464,464,861,861,0.00487711,4877,YES
2002-02-15 14:35,23.7,23.7,26.9725,26.97,455,455,880,880,0.004892191,4892,YES
2002-02-15 14:36,23.6,23.6,26.89,26.89,454,454,891,891,0.004847594,4847,YES
2002-02-15 14:37,23.64,23.64,26.976,26.98,458,458,897.6,897,0.004875045,4875,YES
2002-02-15 14:38,23.65,23.65,27.05,27.05,464,464,900.5,900,0.004891492,4891,YES
2002-02-15 14:38,23.64,23.64,27.1,27.1,473,473,908.8,908,0.00489763,4897,YES
2002-02-15 14:39,23.6,23.6,27.16,27.16,464,464,918,918,0.004896652,4896,YES
2002-02-15 14:41,23.6,23.6,27.236,27.24,498.4,498,925.2,925,0.004910462,4910,YES
2002-02-15 14:42,23.6,23.6,27.29,27.29,530.2,530,929.4,929,0.004920275,4920,YES
2002-02-15 14:43,23.6,23.6,27.33,27.33,533.6,533,936.4,936,0.004927544,4927,YES
2002-02-15 14:44,23.6,23.6,27.34,27.34,524.25,524,950,950,0.004929361,4929,YES
2002-02-15 14:44,23.625,23.63,27.3925,27.39,498.6666667,498,961,961,0.004946406,4946,YES
2002-02-15 14:45,23.6,23.6,27.39,27.39,516.3333333,516,963,963,0.004938448,4938,YES
2002-02-15 14:47,23.6,23.6,27.412,27.41,501.2,501,958.6,958,0.004942446,4942,YES
2002-02-15 14:48,23.6,23.6,27.5,27.5,522,522,965.3333333,965,0.004958439,4958,YES
2002-02-15 14:49,23.6,23.6,27.525,27.53,520.5,520,979.25,979,0.004962982,4962,YES
2002-02-15 14:50,23.6,23.6,27.6,27.6,505.2857143,505,978.4285714,978,0.004976614,4976,YES
2002-02-15 14:51,23.6,23.6,27.6,27.6,488.3333333,488,983,983,0.004976614,4976,YES
2002-02-15 14:51,23.6,23.6,27.54,27.54,512,512,992.6,992,0.004965709,4965,YES
2002-02-15 14:53,23.6,23.6,27.6,27.6,511,511,997.2,997,0.004976614,4976,YES
2002-02-15 14:54,23.61666667,23.62,27.63333333,27.63,501.5,501,999.5,999,0.004987718,4987,YES
2002-02-15 14:55,23.66666667,23.67,27.7,27.7,503.6666667,503,1001,1001,0.005015051,5015,YES
2002-02-15 14:55,23.6,23.6,27.7,27.7,483.1666667,483,1009.5,1009,0.00499479,4994,YES
2002-02-15 14:57,23.6,23.6,27.7225,27.72,483.5,483,1019,1019,0.004998879,4998,YES
2002-02-15 14:57,23.6,23.6,27.79,27.79,473,473,1021,1021,0.005011149,5011,YES
2002-02-15 14:58,23.6,23.6,27.85666667,27.86,470.3333333,470,1024.666667,1024,0.005023268,5023,YES
2002-02-15 15:00,23.6,23.6,27.80428571,27.8,480.1428571,480,1030.428571,1030,0.005013746,5013,YES
2002-02-15 15:01,23.575,23.58,27.79,27.79,464,464,1026.25,1026,0.005003545,5003,YES
2002-02-15 15:02,23.54,23.54,27.81,27.81,474.4,474,1028,1028,0.004996538,4996,YES
2002-02-15 15:03,23.6,23.6,27.978,27.98,470,470,1034.8,1034,0.005045325,5045,YES
2002-02-15 15:04,23.525,23.53,28,28,454,454,1055.5,1055,0.005026367,5026,YES
2002-02-15 15:04,23.5,23.5,27.978,27.98,454,454,1055.25,1055,0.00501476,5014,YES
2002-02-15 15:06,23.5,23.5,28,28,454,454,1050,1050,0.005018735,5018,YES
2002-02-15 15:07,23.5,23.5,28,28,454,454,1051.25,1051,0.005018735,5018,YES
2002-02-15 15:08,23.5,23.5,28,28,445,445,1053.6,1053,0.005018735,5018,YES
2002-02-15 15:08,23.5,23.5,28,28,439,439,1055.5,1055,0.005018735,5018,YES
2002-02-15 15:10,23.5,23.5,28.025,28.03,444.25,444,1055,1055,0.005023252,5023,YES
2002-02-15 15:10,23.445,23.45,28.125,28.13,454.75,454,1059.5,1059,0.005024491,5024,YES
2002-02-15 15:11,23.39,23.39,28.18,28.18,455.8,455,1060,1060,0.005017582,5017,YES
2002-02-15 15:13,23.39,23.39,28.2,28.2,451.6,451,1073.6,1073,0.005021172,5021,YES
2002-02-15 15:14,23.39,23.39,28.2,28.2,451.6,451,1078.6,1078,0.005021172,5021,YES
2002-02-15 15:15,23.39,23.39,28.2,28.2,454.75,454,1081,1081,0.005021172,5021,YES
2002-02-15 15:16,23.39,23.39,28.2225,28.22,454.75,454,1082,1082,0.005025211,5025,YES
2002-02-15 15:16,23.39,23.39,28.37333333,28.37,457.5,457,1088.833333,1088,0.005052286,5052,YES
2002-02-15 15:17,23.37,23.37,28.39,28.39,464,464,1090.6,1090,0.00504913,5049,YES
2002-02-15 15:19,23.39,23.39,28.32333333,28.32,464,464,1086,1086,0.00504331,5043,YES
2002-02-15 15:20,23.37333333,23.37,28.445,28.45,464,464,1092.5,1092,0.005060017,5060,YES
2002-02-15 15:21,23.39,23.39,28.5,28.5,471.5,471,1103.75,1103,0.005075025,5075,YES
2002-02-15 15:22,23.32333333,23.32,28.5,28.5,475.6666667,475,1104.5,1104,0.005054476,5054,YES
2002-02-15 15:23,23.365,23.37,28.5,28.5,471.5,471,1103.5,1103,0.00506731,5067,YES
2002-02-15 15:23,23.29,23.29,28.5,28.5,467.75,467,1112,1112,0.005044229,5044,YES
2002-02-15 15:24,23.30666667,23.31,28.53333333,28.53,466.5,466,1105.666667,1105,0.005055304,5055,YES
2002-02-15 15:26,23.29,23.29,28.7,28.7,464,464,1104,1104,0.005079916,5079,YES
2002-02-15 15:27,23.29,23.29,28.7,28.7,467,467,1117.2,1117,0.005079916,5079,YES
2002-02-15 15:28,23.29,23.29,28.675,28.68,467.75,467,1121.25,1121,0.005075455,5075,YES
2002-02-15 15:29,23.29,23.29,28.61666667,28.62,466.5,466,1115.666667,1115,0.005065046,5065,YES
2002-02-15 15:29,23.29,23.29,28.66,28.66,459,459,1120,1120,0.005072779,5072,YES
